Log file open, 12/03/22 20:14:06
[2022.12.04-02.14.08:651][  0]LogDeviceProfileManager: 	[000008B96E15A200][000008B96E207800 52] LinuxEditor, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E154200][000008B96E20C800 52] LinuxArm64Editor, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E157200][000008B96E1E2800 52] LinuxArm64, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E158600][000008B96E210000 52] LinuxClient, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E152200][000008B96E215000 52] LinuxArm64Client, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15A000][000008B96E217800 52] LinuxServer, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E159600][000008B96E21A000 52] LinuxArm64Server, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E159A00][000008B96E21C800 52] Android, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15B000][000008B96E202800 52] Android_Preview_OpenGL, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E159200][000008B96E220000 52] Android_Preview_Vulkan, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15B400][000008B96E225000 52] Android_Low, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15B800][000008B96E227800 52] Android_Mid, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15BA00][000008B96E22A000 52] Android_High, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15BE00][000008B96E22C800 52] Android_Default, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E157600][000008B96E212800 52] Android_Adreno4xx, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15AE00][000008B96E1F0000 52] Android_Adreno5xx_Low, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15C000][000008B96E1F5000 52] Android_Adreno5xx, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E159C00][000008B96E1F7800 52] Android_Adreno6xx, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15C400][000008B96E1FA000 52] Android_Adreno6xx_Vulkan, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15C800][000008B96E1FC800 52] Android_Adreno7xx, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15CA00][000008B96E222800 52] Android_Adreno7xx_Vulkan, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15CE00][000008B96E1C0000 52] Android_Mali_T6xx, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E159E00][000008B96E1C5000 52] Android_Mali_T7xx, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15A600][000008B96E1C7800 52] Android_Mali_T8xx, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15D000][000008B96E1CA000 52] Android_Mali_G71, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15BC00][000008B96E1CC800 52] Android_Mali_G72, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15D400][000008B96E1F2800 52] Android_Mali_G72_Vulkan, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15D800][000008B96E230000 52] Android_Mali_G76, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15DA00][000008B96E235000 52] Android_Mali_G76_Vulkan, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15DE00][000008B96E237800 52] Android_Mali_G77, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15B600][000008B96E23A000 52] Android_Mali_G77_Vulkan, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15B200][000008B96E23C800 52] Android_Mali_G78, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15E000][000008B96E1C2800 52] Android_Mali_G78_Vulkan, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15CC00][000008B96E240000 52] Android_Mali_G710, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15E400][000008B96E245000 52] Android_Mali_G710_Vulkan, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15E800][000008B96E247800 52] Android_Xclipse_920, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15EA00][000008B96E24A000 52] Android_Xclipse_920_Vulkan, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15EE00][000008B96E24C800 52] Android_Vulkan_SM5, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15C600][000008B96E232800 52] Android_PowerVR_G6xxx, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15C200][000008B96E250000 52] Android_PowerVR_GT7xxx, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15F000][000008B96E255000 52] Android_PowerVR_GE8xxx, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15F400][000008B96E257800 52] Android_PowerVR_GM9xxx, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15F800][000008B96E25A000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15FE00][000008B96E25C800 52] Android_TegraK1, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15AC00][000008B96E242800 52] Android_Unknown_Vulkan, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15E200][000008B96E260000 52] Oculus_Quest, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96A71F600][000008B96E265000 52] Oculus_Quest2, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: 	[000008B96E15D200][000008B96E267800 52] HoloLens, 
[2022.12.04-02.14.08:652][  0]LogDeviceProfileManager: Active device profile: [000008B96E152A00][000008B966BB5000 52] WindowsEditor
[2022.12.04-02.14.08:652][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2022.12.04-02.14.08:652][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.12.04-02.14.08:657][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.04-02.14.08:657][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.12.04-02.14.08:660][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.04-02.14.08:662][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2022.12.04-02.14.08:662][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.04-02.14.08:662][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.04-02.14.08:662][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.04-02.14.08:662][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.04-02.14.08:665][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/PixelArtGameFinal.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Intermediate/TurnkeyReport_1.log" -log="C:/Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Intermediate/TurnkeyLog_1.log" -project="C:/Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/PixelArtGameFinal.uproject"  -Device=Win64@DESKTOP-O8FOCTL'
[2022.12.04-02.14.08:665][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/PixelArtGameFinal.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Intermediate/TurnkeyReport_1.log" -log="C:/Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Intermediate/TurnkeyLog_1.log" -project="C:/Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/PixelArtGameFinal.uproject"  -Device=Win64@DESKTOP-O8FOCTL" -nocompile -nocompileuat ]
[2022.12.04-02.14.08:700][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
